window,width,fold_id,rs_id,ssm,lr,xgb
3,15,1,12,0.8443346674896042,0.8560389274381083,0.8318363040130672
3,15,2,12,0.8119583869583868,0.8300380737880739,0.8319109287859288
3,15,3,12,0.8269994968845544,0.8678571152134371,0.8687859437284724
3,15,4,12,0.8831368366252087,0.9078528845970707,0.9148350253001416
3,15,0,13,0.8267781391100981,0.8112799699553599,0.8091589207828677
3,15,1,13,0.8421794366453413,0.8570971165216338,0.8491264667535855
3,15,2,13,0.8889499725123693,0.9050045812717611,0.9080153930731171
3,15,3,13,0.8582069049726793,0.9094142067828688,0.9156338716078024
3,15,4,13,0.8036303107165506,0.8240551680405833,0.8196766011414077
3,15,0,14,0.9033382820341251,0.8895899548343927,0.8807659334225494
3,15,1,14,0.8159615896684862,0.8080190720276927,0.8215110892912616
3,15,2,14,0.8624618234053463,0.8802945415315165,0.8749199164881442
3,15,3,14,0.7727914931588341,0.8010402207680614,0.7979997025580012
3,15,4,14,0.83961072177605,0.8749680290551948,0.8995140416389585
